,story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id,gpt Translations,qwen Translations
179,150,"The movie ""Riel"" was made in Canada.
In ""Riel,"" Christopher Plummer appeared as Canada's first prime minister, John A. Macdonald.
""Riel"" was filmed in or before 1979.
If a mvie was filmed in or before a year, then the movie was not filmed after the year.","Movie(riel) ∧ MadeIn(riel, canada)
AppearAs(plummer, macdonald, riel) ∧ CanadiansFirstPrimeMinister(johnAMacdonald)
FilmedInOrBefore(riel, year1979)
∀x ∀y (FilmedInOrBefore(x, y) → ¬FilmedAfter(x, y))","""Riel"" was filmed after 1979.","FilmedAfter(riel, year1979)",False,437,"MadeIn(r, can)  
AppearedAs(p, r, macdonald)  
FilmedInOrBefore(r, 1979)  
∀x ∀y (FilmedInOrBefore(x, y) →","

∀x (FilmedInOrBefore(x, y) → ¬FilmedAfter(x, y))  
MadeInCanada(riel)  
PlayedIn(riel, christopher_plummer, johnd_a_macdonald)  
FilmedInOrBefore(riel, 1979)"
180,150,"The movie ""Riel"" was made in Canada.
In ""Riel,"" Christopher Plummer appeared as Canada's first prime minister, John A. Macdonald.
""Riel"" was filmed in or before 1979.
If a mvie was filmed in or before a year, then the movie was not filmed after the year.","Movie(riel) ∧ MadeIn(riel, canada)
AppearAs(plummer, macdonald, riel) ∧ CanadiansFirstPrimeMinister(johnAMacdonald)
FilmedInOrBefore(riel, year1979)
∀x ∀y (FilmedInOrBefore(x, y) → ¬FilmedAfter(x, y))",Alexander Mackenzie was Canada's second prime minister.,CanadiansSecondPrimeMinester(alexanderMackenzie),Uncertain,438,"MadeIn(Riel, Canada)  
AppearAs(CristopherPlummer, Riel, JohnAMacdonald)  
FilmedInOrBefore(Riel, 1979)  
∀m∀y (FilmedInOrBefore(m, y) →","

MadeInCanada(Riel)  
AppearsIn(Riel, ChristopherPlummer, JohnAMacdonald)  
FilmedInOrBefore(Riel, 1979)  
∀M ∀Y (FilmedInOrBefore(M, Y) → ¬FilmedAfter(M, Y))"
181,478,"If an animal in the lab is cute, then it is not a pig.
All baby animals in the lab are cute. 
An animal in the lab is either a pig or a sheep.
If an animal in the lab has curly hair, then it is a sheep.
No mice are sheep.
Waldo is an animal in the lab; Waldo is either a baby animal, or he has curly hair, or neither is true.
Murphy is an animal in the lab, and is either both a sheep and a mouse, or is neither. ","∀x (Animal(x) ∧ InTheLab(x) ∧ Cute(x) → ¬Pig(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Baby(x) → Cute(x))
∀x (Animal(x) ∧ InTheLab(x) → Pig(x) ⊕ Sheep(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Have(x, curlyHair) → Sheep(x))
∀x (Mouse(x) → ¬Sheep(x))
Animal(waldo) ∧ InTheLab(waldo) ∧ ¬(Baby(waldo) ∧ Have(waldo, curlyHair))
Animal(murphy) ∧ InTheLab(murphy) ∧ ¬(Sheep(murphy) ⊕ Boy(murphy))",Waldo is cute.,Cute(waldo),Uncertain,1389,"∀x ((InLab(x) ∧ Cute(x)) → ¬Pig(x))
∀x ((InLab(x) ∧ Baby(x)) → Cute(x))
∀x (InLab(x) → (Pig(x) ∨ Sheep(x)))
∀x ((InLab(x) ∧ Curly(x)) → Sheep(x))
∀x (Mouse(x) → ¬Sheep(x))
InLab(waldo) ∧ (Baby(waldo) ∨ Curly(waldo) ∨ (¬Baby(waldo) ∧ ¬Curly(waldo)))
InLab(murphy) ∧ ((Sheep(murphy) ∧ Mouse(murphy)) ∨ (¬Sheep(murphy)","

∀x (Cute(x) → ¬Pig(x))  
∀x (Baby(x) → Cute(x))  
∀x (Pig(x) ∨ Sheep(x))  
∀x (CurlyHair(x) → Sheep(x))  
∀x (Mouse(x) → ¬Sheep(x))  
Baby(Waldo) ∨ CurlyHair(Waldo) ∨ (¬Baby(Waldo) ∧ ¬CurlyHair(Waldo))  
(Sheep(Murphy) ∧ Mouse(Murphy)) ∨ (¬Sheep(Murphy) ∧ ¬Mouse(Murphy))"
182,478,"If an animal in the lab is cute, then it is not a pig.
All baby animals in the lab are cute. 
An animal in the lab is either a pig or a sheep.
If an animal in the lab has curly hair, then it is a sheep.
No mice are sheep.
Waldo is an animal in the lab; Waldo is either a baby animal, or he has curly hair, or neither is true.
Murphy is an animal in the lab, and is either both a sheep and a mouse, or is neither. ","∀x (Animal(x) ∧ InTheLab(x) ∧ Cute(x) → ¬Pig(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Baby(x) → Cute(x))
∀x (Animal(x) ∧ InTheLab(x) → Pig(x) ⊕ Sheep(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Have(x, curlyHair) → Sheep(x))
∀x (Mouse(x) → ¬Sheep(x))
Animal(waldo) ∧ InTheLab(waldo) ∧ ¬(Baby(waldo) ∧ Have(waldo, curlyHair))
Animal(murphy) ∧ InTheLab(murphy) ∧ ¬(Sheep(murphy) ⊕ Boy(murphy))",Waldo is not cute.,¬Cute(waldo),Uncertain,1390,"∀x (Lab(x) ∧ Cute(x) → ¬Pig(x))  
∀x (Lab(x) ∧ Baby(x) → Cute(x))  
∀x (Lab(x) → (Pig(x) ⊕ Sheep(x)))  
∀x (Lab(x) ∧ Curly(x) → Sheep(x))  
∀x (Mouse(x) → ¬Sheep(x))  
Lab(Waldo) ∧ ¬(Baby(Waldo) ∧ Curly(Waldo))  
Lab(Murphy) ∧ ((Sheep(Murphy) ∧ Mouse(Murphy)) ⊕ ¬(Sheep(Mur","

∀x (Cute(x) → ¬Pig(x))  
∀x (Baby(x) → Cute(x))  
∀x (Pig(x) ∨ Sheep(x))  
∀x (CurlyHair(x) → Sheep(x))  
∀x (Mouse(x) → ¬Sheep(x))  
Baby(Waldo) ∨ CurlyHair(Waldo)  
(Sheep(Murphy) ∧ Mouse(Murphy)) ∨ (¬Sheep(Murphy) ∧ ¬Mouse(Murphy))"
183,478,"If an animal in the lab is cute, then it is not a pig.
All baby animals in the lab are cute. 
An animal in the lab is either a pig or a sheep.
If an animal in the lab has curly hair, then it is a sheep.
No mice are sheep.
Waldo is an animal in the lab; Waldo is either a baby animal, or he has curly hair, or neither is true.
Murphy is an animal in the lab, and is either both a sheep and a mouse, or is neither. ","∀x (Animal(x) ∧ InTheLab(x) ∧ Cute(x) → ¬Pig(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Baby(x) → Cute(x))
∀x (Animal(x) ∧ InTheLab(x) → Pig(x) ⊕ Sheep(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Have(x, curlyHair) → Sheep(x))
∀x (Mouse(x) → ¬Sheep(x))
Animal(waldo) ∧ InTheLab(waldo) ∧ ¬(Baby(waldo) ∧ Have(waldo, curlyHair))
Animal(murphy) ∧ InTheLab(murphy) ∧ ¬(Sheep(murphy) ⊕ Boy(murphy))",Murphy is a baby animal or has curly hair.,"Baby(murphy) ∨ Have(murphy, curlyHair)",False,1391,"∀x ((InLab(x) ∧ Cute(x)) → ¬Pig(x))  
∀x ((InLab(x) ∧ Baby(x)) → Cute(x))  
∀x (InLab(x) → (Pig(x) ∨ Sheep(x)))  
∀x ((InLab(x) ∧ CurlyHair(x)) → Sheep(x))  
∀x (Mouse(x) → ¬Sheep(x))  
InLab(Waldo)  
(Baby(Waldo) ∨ CurlyHair(Waldo) ∨ ¬(Baby(Waldo) ∨ CurlyHair(Waldo)))  
InLab(Murphy)  
((Sheep(Murphy) ∧ Mouse(Murphy)) ∨ ¬(Sheep(Mur","

∀x (Cute(x) → ¬Pig(x))  
∀x (Baby(x) → Cute(x))  
∀x (Pig(x) ∨ Sheep(x))  
∀x (CurlyHair(x) → Sheep(x))  
∀x (Mouse(x) → ¬Sheep(x))  
Animal(Waldo) ∧ (Baby(Waldo) ∨ CurlyHair(Waldo) ∨ (¬Baby(Waldo) ∧ ¬CurlyHair(Waldo)))  
Animal(Murphy) ∧ ((Sheep(Murphy) ∧ Mouse(Murphy)) ∨ (¬Sheep(Murphy) ∧ ¬Mouse(Murphy)))"
184,478,"If an animal in the lab is cute, then it is not a pig.
All baby animals in the lab are cute. 
An animal in the lab is either a pig or a sheep.
If an animal in the lab has curly hair, then it is a sheep.
No mice are sheep.
Waldo is an animal in the lab; Waldo is either a baby animal, or he has curly hair, or neither is true.
Murphy is an animal in the lab, and is either both a sheep and a mouse, or is neither. ","∀x (Animal(x) ∧ InTheLab(x) ∧ Cute(x) → ¬Pig(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Baby(x) → Cute(x))
∀x (Animal(x) ∧ InTheLab(x) → Pig(x) ⊕ Sheep(x))
∀x (Animal(x) ∧ InTheLab(x) ∧ Have(x, curlyHair) → Sheep(x))
∀x (Mouse(x) → ¬Sheep(x))
Animal(waldo) ∧ InTheLab(waldo) ∧ ¬(Baby(waldo) ∧ Have(waldo, curlyHair))
Animal(murphy) ∧ InTheLab(murphy) ∧ ¬(Sheep(murphy) ⊕ Boy(murphy))",Murphy neither is a baby animal nor has curly hair.,"¬Baby(murphy) ∧ ¬Have(murphy, curlyHair)",True,1392,"∀x (LabAnimal(x) ∧ Cute(x) → ¬Pig(x))
∀x (LabAnimal(x) ∧ Baby(x) → Cute(x))
∀x (LabAnimal(x) → (Pig(x) ∨ Sheep(x)))
∀x (LabAnimal(x) ∧ Curly(x) → Sheep(x))
∀x (Mouse(x) → ¬Sheep(x))
LabAnimal(waldo)
Baby(waldo) ∨ Curly(waldo) ∨ ¬(Baby(waldo) ∨ Curly(waldo))
LabAnimal(murphy)
(Sheep(murphy) ∧ Mouse(murphy)) ∨ (¬Sheep(murphy)","

∀x (Cute(x) → ¬Pig(x))  
∀x (Baby(x) → Cute(x))  
∀x (Pig(x) ∨ Sheep(x))  
∀x (CurlyHair(x) → Sheep(x))  
∀x (Mouse(x) → ¬Sheep(x))  
(Baby(Waldo) ∨ CurlyHair(Waldo)) ∨ (¬Baby(Waldo) ∧ ¬CurlyHair(Waldo))  
(Sheep(Murphy) ∧ Mouse(Murphy)) ∨ (¬Sheep(Murphy) ∧ ¬Mouse(Murphy))"
185,283,"Chairs are furniture.
All furniture objects.","∀x (Chair(x) → Furniture(x))
∀x (Furniture(x) → Object(x))",Some chairs are not objects.,∃x ∃y (Chair(x) ∧ Chair(y) ∧ ¬Object(x) ∧ ¬Object(y) ∧ ¬(x=y)),False,727,"∀x (Chair(x) → Furniture(x))  
∀","

∀x (Chair(x) → Furniture(x))  
∀x (Furniture(x) → Furniture(x))"
186,72,"Enterococcus durans is a species of Enterococcus.
Enterococcus durans is a gram-positive, catalase- and oxidase-negative, coccus bacterium.
Some strains of Enterococcus durans have been identified as producers of anti-inflammatory agents.
All known anti-inflammatory agents have been studied in medical research.","∀x (EnterococcusDurans(x) → Species(x, enterococcus))
∀x (EnterococcusDurans(x) → GramPositive(x) ∧ CatalaseNegative(x) ∧ OxidaseNegative(x) ∧ Coccus(x) ∧ Bacteria(x))
∃x ∃y (EnterococcusDurans(x) ∧ AntiInflammatoryAgent(y) ∧ Produces(x, y))
∀x (AntiInflammatoryAgent(x) → Studied(x))",Enterococcus durans is a catalase-negative bacteria.,∀x (EnterococcusDurans(x) → CatalaseNegative(x)),True,218,"Species(ent_durans, Enterococcus)  
GramPositive(ent_durans)  
CatalaseNegative(ent_durans)  
OxidaseNegative(ent_durans)  
Coccus(ent_durans)  
∃s ∃a (Strain(s) ∧ IsStrainOf(s, ent_durans) ∧ Produces(s, a) ∧ AntiInflammatory(a))  
∀a (AntiInflammatory(a","

Species(E_durans, Enterococcus)  
GramPositive(E_durans) ∧ CatalaseNegative(E_durans) ∧ OxidaseNegative(E_durans) ∧ CoccusBacterium(E_durans) ∧ Bacterium(E_durans)  
∃x (Strain(x, E_durans) ∧ Producer(x, AntiInflammatoryAgent))  
∀x (AntiInflammatoryAgent(x) → StudiedInMedicalResearch(x))"
187,72,"Enterococcus durans is a species of Enterococcus.
Enterococcus durans is a gram-positive, catalase- and oxidase-negative, coccus bacterium.
Some strains of Enterococcus durans have been identified as producers of anti-inflammatory agents.
All known anti-inflammatory agents have been studied in medical research.","∀x (EnterococcusDurans(x) → Species(x, enterococcus))
∀x (EnterococcusDurans(x) → GramPositive(x) ∧ CatalaseNegative(x) ∧ OxidaseNegative(x) ∧ Coccus(x) ∧ Bacteria(x))
∃x ∃y (EnterococcusDurans(x) ∧ AntiInflammatoryAgent(y) ∧ Produces(x, y))
∀x (AntiInflammatoryAgent(x) → Studied(x))",A gram-positive organism is being studied.,∃x (GramPositive(x) ∧ Studied(x)),Uncertain,219,"SpeciesOf(EnterococcusDurans, Enterococcus).

GramPositive(EnterococcusDurans) ∧ CatalaseNegative(EnterococcusDurans) ∧ OxidaseNegative(EnterococcusDurans) ∧ Coccus(EnterococcusDurans).

∃s ∃a (Strain(s) ∧ HasSpecies(s, EnterococcusDurans) ∧ Produces(s, a) ∧ KnownAntiInflammatoryAgent(a)).

∀a (KnownAntiInflammatoryAgent(a","

Species(Enterococcus durans, Enterococcus)  
GramPositive(Enterococcus durans) ∧ CatalaseNegative(Enterococcus durans) ∧ OxidaseNegative(Enterococcus durans) ∧ Coccus(Enterococcus durans) ∧ Bacterium(Enterococcus durans)  
∃x (Strain(x) ∧ ProducesAntiInflammatoryAgent(x))  
∀x (AntiInflammatoryAgent(x) → StudiedInMedicalResearch(x))"
188,72,"Enterococcus durans is a species of Enterococcus.
Enterococcus durans is a gram-positive, catalase- and oxidase-negative, coccus bacterium.
Some strains of Enterococcus durans have been identified as producers of anti-inflammatory agents.
All known anti-inflammatory agents have been studied in medical research.","∀x (EnterococcusDurans(x) → Species(x, enterococcus))
∀x (EnterococcusDurans(x) → GramPositive(x) ∧ CatalaseNegative(x) ∧ OxidaseNegative(x) ∧ Coccus(x) ∧ Bacteria(x))
∃x ∃y (EnterococcusDurans(x) ∧ AntiInflammatoryAgent(y) ∧ Produces(x, y))
∀x (AntiInflammatoryAgent(x) → Studied(x))",Enterococcus durans does not produce anything that is being studied.,"∀x ∀y (EnterococcusDurans(x) ∧ Produces(x, y) → ¬Studied(y))",False,220,"Species(EnterococcusDurans, Enterococcus).
GramPositive(EnterococcusDurans).
CatalaseNegative(EnterococcusDurans).
OxidaseNegative(EnterococcusDurans).
Coccus(EnterococcusDurans).
∃x ∃y (StrainOf(x, EnterococcusDurans) ∧ Produces(x, y) ∧ AntiInflammatory(y)).
∀y (AntiInflammatory(y","

Species(E, Enterococcus)  
GramPositive(E) ∧ CatalaseNegative(E) ∧ OxidaseNegative(E) ∧ Coccus(E)  
∃x ∃y (Strain(x, E) ∧ Producer(x, y) ∧ AntiInflammatoryAgent(y))  
∀y (AntiInflammatoryAgent(y) → StudiedInMedicalResearch(y))"
189,335,"No shooting gaurds are taller than 7 feet
All the top 75 basketball centers are taller than 7 feet.
All basketball players playing two positions are shooting guards. 
All guards not playing the point position are basketball players playing two positions.
If John is either a Top 75 basketball center or John is a shooting guard, then John is not both a basketball player playing two positions and a guard not playing the point position.","∀x (ShootingGuard(x) → ¬TallerThan(x, 7Feet))
∀x (Top75BasketballCenter(x) → TallerThan(x, 7Feet))
∀x (Play(x, twoPosition) → ShootingGuard(x))
∀x (Guard(x) ∧ ¬Play(x, pointPosition) → Play(x, twoPosition))
Top75BasketballCenter(john) ⊕ ShootingGuard(john) → ¬(Guard(john) ∧ ¬Play(john, pointPosition) ∧ Play(john, twoPosition))",John is a Top 75 basketball center.,Top75BasketballCenter(john),Uncertain,875,"∀x (ShootingGuard(x) → ¬Tall(x))  
∀x (TopCenter(x) → Tall(x))  
∀x (TwoPositions(x) → ShootingGuard(x))  
∀x ((Guard(x) ∧ ¬PointPosition(x)) → TwoPositions(x))  
(TopCenter(john) ∨ ShootingGuard(john)) → ¬(TwoPositions(john) ∧ Guard(john)","

∀x (ShootingGuard(x) → ¬TallerThan7Feet(x))  
∀x (Top75Center(x) → TallerThan7Feet(x))  
∀x ((BasketballPlayer(x) ∧ PlayingTwoPositions(x)) → ShootingGuard(x))  
∀x (GuardNotPointPosition(x) → (BasketballPlayer(x) ∧ PlayingTwoPositions(x)))  
(Top75Center(john) ∨ ShootingGuard(john)) → ¬(PlayingTwoPositions(john) ∧ GuardNotPointPosition(john))"
190,335,"No shooting gaurds are taller than 7 feet
All the top 75 basketball centers are taller than 7 feet.
All basketball players playing two positions are shooting guards. 
All guards not playing the point position are basketball players playing two positions.
If John is either a Top 75 basketball center or John is a shooting guard, then John is not both a basketball player playing two positions and a guard not playing the point position.","∀x (ShootingGuard(x) → ¬TallerThan(x, 7Feet))
∀x (Top75BasketballCenter(x) → TallerThan(x, 7Feet))
∀x (Play(x, twoPosition) → ShootingGuard(x))
∀x (Guard(x) ∧ ¬Play(x, pointPosition) → Play(x, twoPosition))
Top75BasketballCenter(john) ⊕ ShootingGuard(john) → ¬(Guard(john) ∧ ¬Play(john, pointPosition) ∧ Play(john, twoPosition))",John is a guard not playing the point position.,"Guard(john) ∧ ¬Play(john, pointPosition)",False,876,"∀x (ShootingGuard(x) → ¬Tall(x)) :::
∀x (Top75Center(x) → Tall(x)) :::
∀x ((BasketballPlayer(x) ∧ TwoPositions(x)) → ShootingGuard(x)) :::
∀x ((Guard(x) ∧ ¬PointPosition(x)) → (BasketballPlayer(x) ∧ TwoPositions(x))) :::
(Top75Center(john) ∨ ShootingGuard(john)) → ¬((BasketballPlayer(john) ∧ TwoPositions(john)) ∧ (Guard(john) �","

∀x (ShootingGuard(x) → ¬TallerThan7Feet(x))  
∀x (Top75Center(x) → TallerThan7Feet(x))  
∀x (BasketballPlayerTwoPositions(x) → ShootingGuard(x))  
∀x (GuardNotPointPosition(x) → BasketballPlayerTwoPositions(x))  
(Top75Center(John) ∨ ShootingGuard(John)) → ¬(BasketballPlayerTwoPositions(John) ∧ GuardNotPointPosition(John))"
191,335,"No shooting gaurds are taller than 7 feet
All the top 75 basketball centers are taller than 7 feet.
All basketball players playing two positions are shooting guards. 
All guards not playing the point position are basketball players playing two positions.
If John is either a Top 75 basketball center or John is a shooting guard, then John is not both a basketball player playing two positions and a guard not playing the point position.","∀x (ShootingGuard(x) → ¬TallerThan(x, 7Feet))
∀x (Top75BasketballCenter(x) → TallerThan(x, 7Feet))
∀x (Play(x, twoPosition) → ShootingGuard(x))
∀x (Guard(x) ∧ ¬Play(x, pointPosition) → Play(x, twoPosition))
Top75BasketballCenter(john) ⊕ ShootingGuard(john) → ¬(Guard(john) ∧ ¬Play(john, pointPosition) ∧ Play(john, twoPosition))",John is not a guard not playing the point position.,"¬(Guard(john) ∧ ¬Play(john, pointPosition))",True,877,"FOL Premises:
∀x (ShootingGuard(x) → ¬Tall(x))
∀x (Top75Center(x) → Tall(x))
∀x (TwoPosPlayer(x) → ShootingGuard(x))
∀x ((Guard(x) ∧ ¬PointPosition(x)) → TwoPosPlayer(x))
(Top75Center(John) ∨ ShootingGuard(John)) → ¬(TwoPosPlayer(John) ∧ Guard(John)","

∀x (ShootingGuard(x) → ¬TallerThan7Feet(x))  
∀x (Top75Center(x) → TallerThan7Feet(x))  
∀x (PlayingTwoPositions(x) → ShootingGuard(x))  
∀x (GuardNotPointPosition(x) → PlayingTwoPositions(x))  
(Top75Center(john) ∨ ShootingGuard(john)) → ¬(PlayingTwoPositions(john) ∧ GuardNotPointPosition(john))"
192,202,"All hit songs are catchy.
If a song lacks melody or rhythm, it will not be popular.
If a song is a hit, it must be popular.","∀x (Song(x) ∧ Hit(x) → Catchy(x))
∀x (Song(x) ∧ ¬(HasMelody(x) ∨ HasRhythm(x)) → ¬Popular(x))
∀x (Song(x) ∧ Hit(x) → Popular(x))","If a song is not melodic, it will not be a hit.",∀x (Song(x) ∧ ¬HasMelody(x) → ¬Hit(x)),True,575,"∀x (Hit(x) → Catchy(x))  
∀x ((LacksMelody(x) ∨ LacksRhythm(x)) → ¬Popular(x))  
∀","

∀x (Hit(x) → Catchy(x))  
∀x (¬Melody(x) ∨ ¬Rhythm(x) → ¬Popular(x))  
∀x (Hit(x) → Popular(x))"
